typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","446","MAC","China, Macao SAR","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13873.976","true","-1","N/A","0","false","13873.976","true","0","false","98225","97495","98225","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","450","MDG","Madagascar","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","523.478","true","-1","N/A","0","false","523.478","true","0","false","10814","10386","10814","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","458","MYS","Malaysia","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9221580.611","true","-1","N/A","0","false","9221580.611","true","0","false","105765637","100519338","105765637","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","462","MDV","Maldives","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8559.6","true","-1","N/A","0","false","8559.6","true","0","false","193606","193406","193606","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","466","MLI","Mali","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9161.141","true","-1","N/A","0","false","9161.141","true","0","false","157457","152681","157457","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","470","MLT","Malta","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","413541.864","true","-1","N/A","0","false","413541.864","true","0","false","3732686","3456561","3732686","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","484","MEX","Mexico","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2784559593.152","true","-1","N/A","0","false","2784559593.152","true","0","false","36414839311","36171503152","36414839311","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","490","S19","Other Asia, nes","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","145475590.542","true","-1","N/A","0","false","145475590.542","true","0","false","2021959298","1883450221","2021959298","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","496","MNG","Mongolia","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21578.555","true","-1","N/A","0","false","21578.555","true","0","false","368178","350963","368178","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","498","MDA","Rep. of Moldova","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12860.929","true","-1","N/A","0","false","12860.929","true","0","false","201552","198174","201552","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","499","MNE","Montenegro","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","121593.171","true","-1","N/A","0","false","121593.171","true","0","false","813209","803815","813209","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","500","MSR","Montserrat","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9001.832","true","-1","N/A","0","false","9001.832","true","0","false","64084","63081","64084","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","504","MAR","Morocco","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19524576.818","true","-1","N/A","0","false","19524576.818","true","0","false","136835113","130754206","136835113","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","508","MOZ","Mozambique","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12763.835","true","-1","N/A","0","false","12763.835","true","0","false","204940","198806","204940","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","512","OMN","Oman","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","767432.88","true","-1","N/A","0","false","767432.88","true","0","false","4792436","4427185","4792436","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","516","NAM","Namibia","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6959.449","true","-1","N/A","0","false","6959.449","true","0","false","133794","130034","133794","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","520","NRU","Nauru","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","305.731","true","-1","N/A","0","false","305.731","true","0","false","2741","2543","2741","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","524","NPL","Nepal","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1272.364","true","-1","N/A","0","false","1272.364","true","0","false","13417","12674","13417","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","528","NLD","Netherlands","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8511116.955","true","-1","N/A","0","false","8511116.955","true","0","false","110619202","107822228","110619202","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","531","CUW","Curaçao","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1899.288","true","-1","N/A","0","false","1899.288","true","0","false","20884","20624","20884","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","534","SXM","Sint Maarten","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","121.067","true","-1","N/A","0","false","121.067","true","0","false","2501","2500","2501","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","540","NCL","New Caledonia","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18808.313","true","-1","N/A","0","false","18808.313","true","0","false","278124","269980","278124","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","554","NZL","New Zealand","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","526467.552","true","-1","N/A","0","false","526467.552","true","0","false","8705288","8570149","8705288","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","558","NIC","Nicaragua","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","928.766","true","-1","N/A","0","false","928.766","true","0","false","14810","12570","14810","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","562","NER","Niger","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","192.84","true","-1","N/A","0","false","192.84","true","0","false","3075","3000","3075","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","574","NFK","Norfolk Isds","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1720.205","true","-1","N/A","0","false","1720.205","true","0","false","25254","25046","25254","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","579","NOR","Norway","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","683844.663","true","-1","N/A","0","false","683844.663","true","0","false","9632119","9117562","9632119","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","586","PAK","Pakistan","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","850897.513","true","-1","N/A","0","false","850897.513","true","0","false","3519636","3246273","3519636","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","591","PAN","Panama","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","40056.756","true","-1","N/A","0","false","40056.756","true","0","false","773420","769198","773420","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","598","PNG","Papua New Guinea","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3229.985","true","-1","N/A","0","false","3229.985","true","0","false","51505","47475","51505","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","600","PRY","Paraguay","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4888.673","true","-1","N/A","0","false","4888.673","true","0","false","54353","53265","54353","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","604","PER","Peru","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2183813.625","true","-1","N/A","0","false","2183813.625","true","0","false","28786236","28155413","28786236","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","608","PHL","Philippines","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2939263.318","true","-1","N/A","0","false","2939263.318","true","0","false","43137288","39475670","43137288","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","616","POL","Poland","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","58138080.997","true","-1","N/A","0","false","58138080.997","true","0","false","663803506","642798710","663803506","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","620","PRT","Portugal","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","960430.407","true","-1","N/A","0","false","960430.407","true","0","false","10971986","10489537","10971986","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","634","QAT","Qatar","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","885.648","true","-1","N/A","0","false","885.648","true","0","false","13679","13229","13679","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","642","ROU","Romania","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13245139.081","true","-1","N/A","0","false","13245139.081","true","0","false","202547984","197962583","202547984","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","643","RUS","Russian Federation","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20121.746","true","-1","N/A","0","false","20121.746","true","0","false","296252","243442","296252","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","646","RWA","Rwanda","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1207.96","true","-1","N/A","0","false","1207.96","true","0","false","24954","24470","24954","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","670","VCT","Saint Vincent and the Grenadines","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","581.204","true","-1","N/A","0","false","581.204","true","0","false","13146","12496","13146","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","674","SMR","San Marino","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9659.592","true","-1","N/A","0","false","9659.592","true","0","false","27962","26831","27962","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","678","STP","Sao Tome and Principe","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","498.338","true","-1","N/A","0","false","498.338","true","0","false","7316","7195","7316","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","682","SAU","Saudi Arabia","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9362.685","true","-1","N/A","0","false","9362.685","true","0","false","177486","164239","177486","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","686","SEN","Senegal","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24906.675","true","-1","N/A","0","false","24906.675","true","0","false","455205","439502","455205","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","688","SRB","Serbia","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2339726.359","true","-1","N/A","0","false","2339726.359","true","0","false","34813173","33912066","34813173","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","690","SYC","Seychelles","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12230.741","true","-1","N/A","0","false","12230.741","true","0","false","108180","107780","108180","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","694","SLE","Sierra Leone","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","28338.369","true","-1","N/A","0","false","28338.369","true","0","false","432139","426186","432139","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","699","IND","India","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","207223601.309","true","-1","N/A","0","false","207223601.309","true","0","false","2094466326","1981072068","2094466326","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","702","SGP","Singapore","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2631693.98","true","-1","N/A","0","false","2631693.98","true","0","false","35308415","33873166","35308415","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","703","SVK","Slovakia","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10154386.294","true","-1","N/A","0","false","10154386.294","true","0","false","132489742","128310782","132489742","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","704","VNM","Viet Nam","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","53654230.595","true","-1","N/A","0","false","53654230.595","true","0","false","645405447","622668263","645405447","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","705","SVN","Slovenia","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2039645.201","true","-1","N/A","0","false","2039645.201","true","0","false","29323222","28196143","29323222","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","706","SOM","Somalia","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","34439.728","true","-1","N/A","0","false","34439.728","true","0","false","522439","481225","522439","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4643600.488","true","-1","N/A","0","false","4643600.488","true","0","false","70841902","67884270","70841902","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","724","ESP","Spain","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18552238.389","true","-1","N/A","0","false","18552238.389","true","0","false","226253930","216224280","226253930","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","740","SUR","Suriname","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","116689.574","true","-1","N/A","0","false","116689.574","true","0","false","1737542","1707424","1737542","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","748","SWZ","Eswatini","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","807.543","true","-1","N/A","0","false","807.543","true","0","false","12877","12427","12877","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","752","SWE","Sweden","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13173235.905","true","-1","N/A","0","false","13173235.905","true","0","false","182458504","174894099","182458504","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","757","CHE","Switzerland","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3532202.7","true","-1","N/A","0","false","3532202.7","true","0","false","44960416","43511823","44960416","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","762","TJK","Tajikistan","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","543.757","true","-1","N/A","0","false","543.757","true","0","false","4875","4800","4875","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","764","THA","Thailand","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","128340585.277","true","-1","N/A","0","false","128340585.277","true","0","false","1290100840","1216811310","1290100840","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","768","TGO","Togo","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2091.437","true","-1","N/A","0","false","2091.437","true","0","false","30704","29954","30704","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","780","TTO","Trinidad and Tobago","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","563.749","true","-1","N/A","0","false","563.749","true","0","false","8550","7897","8550","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3433128.709","true","-1","N/A","0","false","3433128.709","true","0","false","51814477","49604394","51814477","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","788","TUN","Tunisia","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","513113.088","true","-1","N/A","0","false","513113.088","true","0","false","8971608","8675104","8971608","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","792","TUR","Türkiye","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","57941545.581","true","-1","N/A","0","false","57941545.581","true","0","false","654610415","615194597","654610415","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","796","TCA","Turks and Caicos Isds","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","258.499","true","-1","N/A","0","false","258.499","true","0","false","4122","4121","4122","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","804","UKR","Ukraine","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","96175.285","true","-1","N/A","0","false","96175.285","true","0","false","1083750","1045236","1083750","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","807","MKD","North Macedonia","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","192105.024","true","-1","N/A","0","false","192105.024","true","0","false","2879643","2736068","2879643","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","818","EGY","Egypt","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","51073.454","true","-1","N/A","0","false","51073.454","true","0","false","605709","586758","605709","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","826","GBR","United Kingdom","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","32441592.616","true","-1","N/A","0","false","32441592.616","true","0","false","430894692","413450319","430894692","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","834","TZA","United Rep. of Tanzania","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","763.538","true","-1","N/A","0","false","763.538","true","0","false","7452","7377","7452","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","854","BFA","Burkina Faso","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9387.946","true","-1","N/A","0","false","9387.946","true","0","false","166211","160301","166211","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","858","URY","Uruguay","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","742.571","true","-1","N/A","0","false","742.571","true","0","false","15340","13274","15340","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","860","UZB","Uzbekistan","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1169.943","true","-1","N/A","0","false","1169.943","true","0","false","10489","6989","10489","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","862","VEN","Venezuela","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","769.39","true","-1","N/A","0","false","769.39","true","0","false","8244","8094","8244","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","887","YEM","Yemen","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2905.954","true","-1","N/A","0","false","2905.954","true","0","false","43556","38021","43556","6","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","894","ZMB","Zambia","0","W00","World","H6","HS","true","8708","Motor vehicles; parts and accessories, of heading no. 8701 to 8705","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14207.881","true","-1","N/A","0","false","14207.881","true","0","false","187772","180807","187772","6","false","true",
